id,maison_fs_id,mois,annee,nb_demandes,nb_demandes_resolues,temps_moyen_resolution,satisfaction_moyenne,nb_usagers_uniques,nb_nouveaux_usagers,taux_retour_usagers
2018,218,1,2025,586,484,32,4.42,282,36,0.35
2019,219,1,2025,349,280,37,4.45,258,11,0.65
2020,220,1,2025,591,502,37,4.32,129,41,0.48
2021,221,1,2025,434,351,67,3.99,149,15,0.36
2022,222,1,2025,269,219,90,4.13,178,36,0.56
2023,223,1,2025,334,289,49,4.44,225,13,0.56
2024,224,1,2025,153,142,36,3.99,188,12,0.62
2025,225,1,2025,644,604,58,4.07,248,26,0.56
2026,226,1,2025,388,331,47,4.48,209,11,0.44
2027,227,1,2025,408,362,33,4.75,236,30,0.6
2028,228,1,2025,452,362,81,4.66,266,24,0.57
2029,229,1,2025,183,156,23,4.12,227,32,0.66
2030,230,1,2025,582,508,51,4.16,159,27,0.64
2031,231,1,2025,319,262,59,3.69,176,43,0.33
2032,232,1,2025,222,194,20,4.29,232,29,0.35
2033,233,1,2025,598,541,63,4.33,132,13,0.46
2034,234,1,2025,308,291,53,3.77,190,31,0.48
2035,235,1,2025,221,184,50,4.41,189,34,0.32
2036,236,1,2025,633,588,86,4.72,257,42,0.53
2037,237,1,2025,218,204,34,4.21,257,31,0.5
2038,238,1,2025,236,222,79,3.83,239,14,0.64
2039,239,1,2025,499,409,63,4.53,163,39,0.59
2040,240,1,2025,552,473,76,4.56,188,50,0.65
2041,241,1,2025,625,551,83,3.64,272,33,0.56
2042,242,1,2025,646,548,87,4.45,119,34,0.56
2043,243,1,2025,642,602,22,4.72,97,31,0.41
2044,244,1,2025,635,593,34,4.43,247,47,0.69
2045,245,1,2025,630,593,61,4.43,204,14,0.4
2046,246,1,2025,575,473,37,4.15,199,28,0.34
2047,247,1,2025,400,368,42,4.65,108,19,0.54
2048,248,1,2025,527,450,32,3.97,143,20,0.53
2049,249,1,2025,221,199,37,3.79,93,41,0.45
2050,250,1,2025,427,395,58,4.71,142,24,0.58
2051,251,1,2025,639,533,48,4.19,225,44,0.69
2052,252,1,2025,505,458,71,4.05,187,27,0.58
2053,253,1,2025,401,360,48,4.69,163,35,0.32
2054,254,1,2025,588,526,76,4.39,276,10,0.41
2055,255,1,2025,427,352,36,4.01,176,23,0.31
2056,256,1,2025,302,279,25,3.68,139,49,0.67
2057,257,1,2025,140,128,52,4.25,141,30,0.66
2058,258,1,2025,167,148,21,4.36,265,13,0.43
2059,259,1,2025,367,309,55,3.71,145,15,0.7
2060,260,1,2025,497,443,47,4.19,294,41,0.56
2061,261,1,2025,370,328,89,4.78,220,46,0.63
2062,262,1,2025,310,265,72,3.86,157,48,0.57
2063,263,1,2025,435,368,26,4.67,80,48,0.6
2064,264,1,2025,419,362,68,4.13,197,39,0.52
2065,265,1,2025,556,523,60,4.47,183,23,0.39
2066,266,1,2025,217,180,73,3.59,103,45,0.66
2067,267,1,2025,253,205,84,4.1,259,28,0.51
2068,268,1,2025,332,287,32,4.53,261,36,0.45
2069,269,1,2025,417,333,70,4.12,280,38,0.59
2070,270,1,2025,139,113,84,3.69,170,27,0.68
2071,271,1,2025,499,462,30,3.58,113,36,0.37
2072,272,1,2025,456,404,82,4.74,152,29,0.61
2073,273,1,2025,436,409,58,4.61,296,26,0.4
2074,274,1,2025,162,149,73,3.6,80,10,0.45
2075,275,1,2025,133,124,50,4.13,160,21,0.41
2076,276,1,2025,408,345,81,4.11,265,33,0.39
2077,277,1,2025,431,389,25,4.22,291,32,0.61
2078,278,1,2025,414,357,82,3.98,144,14,0.4
2079,279,1,2025,474,389,70,4.32,227,33,0.35
2080,280,1,2025,224,186,71,3.6,135,28,0.4
2081,281,1,2025,582,532,57,4.75,181,22,0.38
2082,282,1,2025,423,365,38,4.71,194,17,0.53
2083,283,1,2025,232,212,67,3.83,243,23,0.67
2084,284,1,2025,468,394,32,4.63,150,30,0.53
2085,285,1,2025,384,348,90,4.1,198,16,0.65
2086,286,1,2025,613,498,74,4.63,194,39,0.63
2087,287,1,2025,241,226,55,3.51,128,44,0.41
2088,288,1,2025,373,329,59,3.85,248,13,0.62
2089,289,1,2025,213,201,24,4.05,102,28,0.36
2090,290,1,2025,522,479,35,4.58,185,39,0.38
2091,291,1,2025,470,376,89,4.0,148,46,0.6
2092,292,1,2025,299,243,67,3.55,244,18,0.62
2093,293,1,2025,585,470,34,4.36,267,20,0.4
2094,294,1,2025,387,352,79,3.56,206,45,0.6
2095,295,1,2025,305,262,52,4.56,174,28,0.3
2096,296,1,2025,362,290,35,3.59,231,14,0.53
2097,297,1,2025,417,368,69,4.65,114,50,0.45
2098,298,1,2025,434,382,82,3.75,234,18,0.35
2099,299,1,2025,153,127,25,4.53,100,19,0.62
2100,300,1,2025,627,565,50,4.5,91,42,0.43
2101,1,12,2024,438,366,90,4.2,155,40,0.41
2102,2,12,2024,355,307,25,4.79,113,16,0.35
2103,3,12,2024,425,354,47,3.95,150,25,0.33
2104,4,12,2024,402,337,55,4.08,178,34,0.33
2105,5,12,2024,314,296,34,4.71,121,34,0.46
2106,6,12,2024,159,136,89,3.87,274,47,0.56
2107,7,12,2024,133,119,48,4.71,84,49,0.55
2108,8,12,2024,243,224,46,4.79,210,12,0.31
2109,9,12,2024,302,268,79,4.6,209,44,0.31
2110,10,12,2024,289,268,79,4.53,124,23,0.68
2111,11,12,2024,322,264,33,4.61,219,18,0.62
2112,12,12,2024,139,119,69,3.8,270,32,0.49
2113,13,12,2024,477,405,78,4.39,241,25,0.68
2114,14,12,2024,477,432,85,4.75,208,16,0.59
2115,15,12,2024,283,250,51,3.6,203,20,0.65
2116,16,12,2024,373,325,43,4.21,281,13,0.63
2117,17,12,2024,473,419,83,4.44,234,36,0.53
2118,18,12,2024,216,184,74,4.51,155,49,0.46
2119,19,12,2024,210,196,43,4.74,235,50,0.65
2120,20,12,2024,387,340,24,4.03,134,37,0.55
2121,21,12,2024,426,341,71,4.51,174,21,0.69
2122,22,12,2024,392,353,53,4.04,231,42,0.53
2123,23,12,2024,363,304,49,4.3,105,10,0.45
2124,24,12,2024,369,314,76,4.58,119,21,0.55
2125,25,12,2024,177,151,61,3.63,177,42,0.7
2126,26,12,2024,471,380,27,3.74,196,11,0.47
2127,27,12,2024,186,154,82,4.5,173,28,0.59
2128,28,12,2024,381,356,21,4.46,199,41,0.45
2129,29,12,2024,357,314,36,3.63,212,48,0.33
2130,30,12,2024,191,155,52,3.71,83,27,0.38
2131,31,12,2024,125,113,37,4.04,96,40,0.63
2132,32,12,2024,421,380,27,3.79,190,16,0.66
2133,33,12,2024,384,332,45,4.6,275,48,0.6
2134,34,12,2024,155,141,30,4.39,182,38,0.6
2135,35,12,2024,329,281,88,4.41,170,15,0.57
2136,36,12,2024,488,407,25,3.59,106,26,0.7
2137,37,12,2024,209,178,33,3.98,243,46,0.62
2138,38,12,2024,444,363,32,4.71,220,24,0.58
2139,39,12,2024,192,167,80,3.64,233,24,0.35
2140,40,12,2024,120,102,56,4.51,216,29,0.34
2141,41,12,2024,261,233,42,4.5,94,27,0.32
2142,42,12,2024,460,419,84,4.59,115,15,0.65
2143,43,12,2024,198,170,29,3.79,189,38,0.38
2144,44,12,2024,341,282,47,4.15,162,45,0.33
2145,45,12,2024,137,119,82,4.64,300,42,0.39
2146,46,12,2024,119,101,77,4.29,252,48,0.47
2147,47,12,2024,313,253,47,4.54,242,28,0.63
2148,48,12,2024,228,213,45,4.28,296,49,0.63
2149,49,12,2024,491,445,26,4.37,125,34,0.32
2150,50,12,2024,194,170,29,4.28,128,35,0.38
2151,51,12,2024,323,291,88,4.61,133,18,0.41
2152,52,12,2024,101,82,40,4.15,278,14,0.47
2153,53,12,2024,271,251,73,3.68,295,14,0.48
2154,54,12,2024,339,272,49,3.84,255,50,0.55
2155,55,12,2024,367,347,52,4.11,115,17,0.4
2156,56,12,2024,358,336,22,4.59,132,38,0.68
2157,57,12,2024,467,434,65,4.59,161,19,0.55
2158,58,12,2024,306,251,90,3.87,248,19,0.43
2159,59,12,2024,118,104,69,4.29,105,20,0.64
2160,60,12,2024,255,205,36,3.66,112,24,0.66
2161,61,12,2024,458,370,49,4.1,110,18,0.6
2162,62,12,2024,354,331,20,4.77,92,45,0.45
2163,63,12,2024,176,165,34,3.79,218,48,0.42
2164,64,12,2024,260,230,62,4.2,238,12,0.69
2165,65,12,2024,366,340,82,4.7,238,43,0.63
2166,66,12,2024,360,329,81,4.06,164,31,0.35
2167,67,12,2024,208,176,63,4.06,118,22,0.6
2168,68,12,2024,352,303,68,4.65,82,32,0.41
2169,69,12,2024,376,317,52,3.76,80,20,0.66
2170,70,12,2024,193,177,74,4.51,266,15,0.66
2171,71,12,2024,437,363,73,3.99,281,49,0.54
2172,72,12,2024,200,186,43,4.72,187,33,0.39
2173,73,12,2024,196,171,25,4.28,92,17,0.31
2174,74,12,2024,181,160,76,3.92,95,28,0.45
2175,75,12,2024,125,108,62,3.62,145,46,0.54
2176,76,12,2024,291,242,24,3.9,182,35,0.33
2177,77,12,2024,312,281,56,4.33,95,14,0.41
2178,78,12,2024,392,352,56,4.16,265,46,0.6
2179,79,12,2024,345,283,59,3.72,190,44,0.68
2180,80,12,2024,367,299,84,3.64,210,15,0.59
2181,81,12,2024,492,427,45,4.62,213,42,0.54
2182,82,12,2024,155,139,74,3.85,169,42,0.65
2183,83,12,2024,278,225,90,3.89,186,31,0.37
2184,84,12,2024,368,325,81,4.1,145,21,0.51
2185,85,12,2024,183,149,71,4.63,228,28,0.54
2186,86,12,2024,409,336,37,3.98,89,47,0.5
2187,87,12,2024,317,277,76,4.41,186,33,0.39
2188,88,12,2024,214,194,52,4.18,134,31,0.43
2189,89,12,2024,188,153,85,4.68,86,23,0.52
2190,90,12,2024,246,207,41,4.54,116,34,0.68
2191,91,12,2024,109,100,56,3.55,101,19,0.45
2192,92,12,2024,386,327,64,4.7,275,34,0.44
2193,93,12,2024,288,252,75,4.53,193,41,0.69
2194,94,12,2024,235,204,34,4.02,275,33,0.58
2195,95,12,2024,218,199,72,3.53,136,31,0.54
2196,96,12,2024,379,351,90,4.43,283,23,0.5
2197,97,12,2024,286,260,79,4.01,225,31,0.38
2198,98,12,2024,324,298,22,3.87,293,42,0.6
2199,99,12,2024,225,183,76,4.45,177,44,0.34
2200,100,12,2024,443,379,63,3.88,300,20,0.45
2201,101,12,2024,305,272,46,4.68,89,32,0.59
2202,102,12,2024,262,237,52,3.95,246,18,0.67
2203,103,12,2024,227,185,38,3.52,167,39,0.6
2204,104,12,2024,351,327,59,4.11,256,12,0.35
2205,105,12,2024,322,289,67,4.7,158,42,0.68
2206,106,12,2024,326,298,85,4.0,265,11,0.65
2207,107,12,2024,310,264,80,4.13,172,17,0.43
2208,108,12,2024,304,284,88,3.85,277,24,0.6
2209,109,12,2024,420,365,32,4.14,239,29,0.58
2210,110,12,2024,390,352,30,4.18,131,18,0.46
2211,111,12,2024,426,357,52,4.18,195,16,0.33
2212,112,12,2024,475,401,75,4.03,240,30,0.68
2213,113,12,2024,174,140,38,3.54,290,43,0.61
2214,114,12,2024,345,294,76,4.41,158,25,0.35
2215,115,12,2024,116,93,25,4.62,165,25,0.45
2216,116,12,2024,383,330,41,4.75,242,14,0.66
2217,117,12,2024,231,196,40,4.0,291,26,0.53
2218,118,12,2024,108,99,88,3.85,252,27,0.53
2219,119,12,2024,353,291,65,3.78,92,12,0.42
2220,120,12,2024,440,393,57,4.27,129,14,0.55
2221,121,12,2024,328,308,59,3.59,137,45,0.66
2222,122,12,2024,380,343,46,4.48,112,25,0.31
2223,123,12,2024,161,135,85,3.86,229,44,0.7
2224,124,12,2024,372,337,24,3.73,132,42,0.33
2225,125,12,2024,117,99,22,4.47,277,46,0.48
2226,126,12,2024,386,332,44,4.03,170,31,0.41
2227,127,12,2024,409,374,83,4.69,162,44,0.62
2228,128,12,2024,389,353,33,4.52,146,11,0.51
2229,129,12,2024,481,398,87,3.6,127,22,0.47
2230,130,12,2024,147,125,70,3.59,121,49,0.55
2231,131,12,2024,249,210,21,4.69,195,12,0.52
2232,132,12,2024,408,332,52,3.98,179,24,0.38
2233,133,12,2024,163,146,67,3.69,184,22,0.6
2234,134,12,2024,146,124,49,4.26,233,20,0.4
2235,135,12,2024,317,268,44,3.69,201,10,0.53
2236,136,12,2024,414,347,27,4.12,99,20,0.55
2237,137,12,2024,400,335,64,4.22,104,26,0.35
2238,138,12,2024,361,324,68,3.52,224,47,0.67
2239,139,12,2024,196,177,30,4.79,119,35,0.48
2240,140,12,2024,225,183,55,4.38,295,47,0.53
2241,141,12,2024,415,343,62,3.97,264,42,0.66
2242,142,12,2024,487,457,28,3.64,102,23,0.51
2243,143,12,2024,227,196,72,3.68,209,14,0.32
2244,144,12,2024,327,309,62,3.58,153,26,0.48
2245,145,12,2024,293,243,28,4.46,86,46,0.5
2246,146,12,2024,365,339,27,3.9,110,30,0.61
2247,147,12,2024,408,335,75,4.67,200,30,0.6
2248,148,12,2024,274,232,62,3.78,132,33,0.42
2249,149,12,2024,376,303,64,3.97,148,11,0.43
2250,150,12,2024,462,422,73,4.3,219,19,0.59
2251,151,12,2024,424,345,83,4.53,256,27,0.33
2252,152,12,2024,231,191,21,3.59,123,18,0.58
2253,153,12,2024,226,213,77,4.65,154,26,0.42
2254,154,12,2024,161,144,48,4.05,88,34,0.66
2255,155,12,2024,121,107,84,4.5,190,33,0.51
2256,156,12,2024,222,203,48,4.8,200,38,0.66
2257,157,12,2024,395,341,61,4.22,142,50,0.61
2258,158,12,2024,313,288,27,4.78,273,16,0.55
2259,159,12,2024,402,357,26,4.38,107,18,0.48
2260,160,12,2024,205,168,59,4.07,221,20,0.44
2261,161,12,2024,240,215,34,4.03,216,19,0.51
2262,162,12,2024,252,221,64,4.37,155,34,0.59
2263,163,12,2024,135,127,71,3.75,114,28,0.42
2264,164,12,2024,332,278,37,4.0,147,34,0.57
2265,165,12,2024,353,331,51,4.02,203,50,0.59
2266,166,12,2024,125,106,31,4.28,298,23,0.66
2267,167,12,2024,491,437,29,4.66,163,24,0.55
2268,168,12,2024,334,311,59,4.71,157,19,0.45
2269,169,12,2024,427,365,21,4.31,227,50,0.39
2270,170,12,2024,143,129,53,3.78,193,18,0.38
2271,171,12,2024,263,240,24,4.39,137,45,0.32
2272,172,12,2024,215,178,55,4.7,119,17,0.57
2273,173,12,2024,313,273,47,3.79,218,33,0.68
2274,174,12,2024,479,425,88,4.34,145,25,0.49
2275,175,12,2024,180,153,83,4.36,156,32,0.62
2276,176,12,2024,197,164,90,3.53,244,38,0.32
2277,177,12,2024,213,171,36,4.66,220,16,0.47
2278,178,12,2024,329,282,84,4.16,112,39,0.38
2279,179,12,2024,112,95,77,4.12,233,11,0.57
2280,180,12,2024,282,249,60,4.64,140,26,0.4
2281,181,12,2024,471,409,21,4.46,284,17,0.57
2282,182,12,2024,385,336,49,4.01,226,17,0.47
2283,183,12,2024,297,255,66,3.68,138,45,0.54
2284,184,12,2024,369,332,26,4.44,92,41,0.5
2285,185,12,2024,337,310,74,4.01,124,47,0.4
2286,186,12,2024,185,156,73,3.68,230,34,0.61
2287,187,12,2024,275,235,78,4.17,201,19,0.33
2288,188,12,2024,390,369,23,3.63,132,40,0.68
2289,189,12,2024,294,270,61,4.63,191,50,0.49
2290,190,12,2024,171,148,23,3.86,268,44,0.65
2291,191,12,2024,319,294,77,4.47,292,18,0.32
2292,192,12,2024,290,265,44,3.87,162,38,0.37
2293,193,12,2024,283,227,61,4.51,88,39,0.35
2294,194,12,2024,332,293,28,4.39,178,16,0.37
2295,195,12,2024,427,364,59,4.62,193,15,0.37
2296,196,12,2024,119,109,59,3.83,114,33,0.55
2297,197,12,2024,485,404,88,3.64,102,42,0.38
2298,198,12,2024,388,352,85,4.74,129,32,0.55
2299,199,12,2024,108,91,34,4.72,273,36,0.5
2300,200,12,2024,117,107,84,4.56,230,10,0.67
2301,201,12,2024,491,434,46,3.84,101,32,0.53
2302,202,12,2024,281,253,38,3.91,167,41,0.55
2303,203,12,2024,152,142,71,3.74,216,39,0.39
2304,204,12,2024,308,257,68,3.52,242,46,0.68
2305,205,12,2024,231,215,50,3.56,196,40,0.54
2306,206,12,2024,249,210,70,4.25,256,23,0.39
2307,207,12,2024,137,129,51,4.3,179,30,0.64
2308,208,12,2024,121,97,52,4.25,234,13,0.67
2309,209,12,2024,279,253,36,3.78,300,15,0.43
2310,210,12,2024,403,378,40,4.02,91,43,0.3
2311,211,12,2024,232,212,41,4.75,176,15,0.32
2312,212,12,2024,155,126,20,4.74,95,19,0.42
2313,213,12,2024,109,101,41,3.91,212,31,0.67
2314,214,12,2024,276,246,66,4.16,214,44,0.65
2315,215,12,2024,124,110,34,4.25,154,25,0.51
2316,216,12,2024,143,120,38,3.77,228,16,0.63
2317,217,12,2024,361,332,70,3.94,163,25,0.35
2318,218,12,2024,275,221,67,4.72,259,16,0.67
2319,219,12,2024,249,234,21,3.57,197,31,0.58
2320,220,12,2024,308,267,83,3.91,118,26,0.63
2321,221,12,2024,214,175,28,4.03,255,11,0.48
2322,222,12,2024,119,109,37,4.28,292,29,0.35
2323,223,12,2024,397,343,29,4.28,152,21,0.57
2324,224,12,2024,456,423,50,3.88,99,47,0.39
2325,225,12,2024,489,417,42,4.71,126,16,0.68
2326,226,12,2024,266,232,51,4.41,94,45,0.5
2327,227,12,2024,215,199,20,4.15,206,38,0.68
2328,228,12,2024,354,305,32,4.0,166,43,0.41
2329,229,12,2024,208,175,88,4.1,250,12,0.53
2330,230,12,2024,327,276,86,3.77,121,46,0.59
2331,231,12,2024,304,264,76,3.73,279,45,0.64
2332,232,12,2024,145,129,48,4.0,230,13,0.48
2333,233,12,2024,157,129,66,3.8,142,42,0.51
2334,234,12,2024,275,234,20,4.05,128,21,0.64
2335,235,12,2024,276,242,52,4.68,115,12,0.44
2336,236,12,2024,110,89,85,3.57,145,46,0.32
2337,237,12,2024,367,311,34,4.65,248,43,0.62
2338,238,12,2024,247,207,26,4.43,129,44,0.44
2339,239,12,2024,244,204,22,4.62,196,15,0.45
2340,240,12,2024,133,108,70,3.72,100,24,0.53
2341,241,12,2024,426,382,77,4.26,269,17,0.31
2342,242,12,2024,177,153,85,3.69,144,39,0.33
2343,243,12,2024,139,131,39,4.16,231,13,0.64
2344,244,12,2024,331,275,88,3.8,82,48,0.7
2345,245,12,2024,280,253,79,4.67,279,26,0.43
2346,246,12,2024,456,396,54,3.91,207,48,0.64
2347,247,12,2024,500,401,55,3.85,247,30,0.41
2348,248,12,2024,449,415,37,4.4,102,14,0.43
2349,249,12,2024,429,383,29,4.42,291,19,0.33
2350,250,12,2024,475,414,57,3.95,201,47,0.49
2351,251,12,2024,214,202,26,3.72,167,33,0.41
2352,252,12,2024,295,264,39,3.67,172,44,0.35
2353,253,12,2024,188,153,39,4.14,98,18,0.66
2354,254,12,2024,485,413,75,4.06,186,37,0.49
2355,255,12,2024,200,187,83,4.45,199,13,0.41
2356,256,12,2024,309,283,58,4.7,203,41,0.66
2357,257,12,2024,165,149,32,4.59,198,20,0.56
2358,258,12,2024,353,295,22,3.66,160,44,0.37
2359,259,12,2024,140,129,76,3.9,203,23,0.47
2360,260,12,2024,120,108,90,4.68,83,31,0.53
2361,261,12,2024,183,173,63,4.33,259,12,0.6
2362,262,12,2024,102,92,66,4.73,223,26,0.31
2363,263,12,2024,485,418,48,3.54,265,29,0.59
2364,264,12,2024,274,242,88,4.25,278,32,0.67
2365,265,12,2024,412,350,57,4.59,126,14,0.65
2366,266,12,2024,347,312,44,4.78,277,11,0.3
2367,267,12,2024,120,99,73,4.57,274,21,0.63
2368,268,12,2024,259,228,57,3.76,91,39,0.67
2369,269,12,2024,233,198,78,3.75,187,13,0.42
2370,270,12,2024,188,169,20,4.25,157,46,0.46
2371,271,12,2024,196,168,23,3.66,276,13,0.41
2372,272,12,2024,227,188,40,3.52,106,13,0.38
2373,273,12,2024,139,120,88,4.54,96,30,0.33
2374,274,12,2024,476,417,50,3.83,107,22,0.41
2375,275,12,2024,249,217,69,3.66,203,27,0.51
2376,276,12,2024,329,290,70,4.58,183,17,0.58
2377,277,12,2024,287,231,37,3.78,135,26,0.42
2378,278,12,2024,364,294,41,3.57,165,48,0.39
2379,279,12,2024,294,237,76,4.34,296,20,0.7
2380,280,12,2024,231,186,73,3.7,249,23,0.58
2381,281,12,2024,485,403,81,3.82,157,44,0.53
2382,282,12,2024,497,446,58,4.17,98,43,0.68
2383,283,12,2024,222,186,24,3.78,128,35,0.58
2384,284,12,2024,172,151,55,3.75,226,42,0.68
2385,285,12,2024,452,418,20,3.88,248,43,0.58
2386,286,12,2024,292,238,29,4.0,102,23,0.41
2387,287,12,2024,377,337,26,4.43,160,27,0.31
2388,288,12,2024,297,247,71,3.78,136,34,0.49
2389,289,12,2024,483,420,29,3.69,289,39,0.63
2390,290,12,2024,312,255,61,4.1,174,27,0.61
2391,291,12,2024,464,373,79,3.58,275,38,0.45
2392,292,12,2024,130,108,71,3.75,252,37,0.35
2393,293,12,2024,417,390,78,3.92,276,38,0.69
2394,294,12,2024,202,185,45,4.13,104,41,0.64
2395,295,12,2024,477,384,33,3.75,249,14,0.33
2396,296,12,2024,156,131,62,4.0,95,32,0.52
2397,297,12,2024,412,333,54,3.8,118,22,0.48
2398,298,12,2024,373,350,80,4.23,113,37,0.68
2399,299,12,2024,467,414,60,4.43,107,28,0.41
2400,300,12,2024,489,408,33,3.99,275,24,0.33
2401,1,11,2024,258,220,44,4.73,243,24,0.43
2402,2,11,2024,301,276,27,4.22,107,45,0.36
2403,3,11,2024,353,317,44,3.73,89,18,0.6
2404,4,11,2024,134,107,81,4.77,230,25,0.4
2405,5,11,2024,342,308,37,3.75,224,45,0.54
2406,6,11,2024,179,143,52,4.76,180,42,0.33
2407,7,11,2024,326,297,86,4.32,147,49,0.52
2408,8,11,2024,459,403,43,4.69,107,28,0.69
2409,9,11,2024,382,320,23,4.75,184,41,0.56
2410,10,11,2024,312,266,48,3.67,232,48,0.7
2411,11,11,2024,339,281,83,4.05,172,35,0.5
2412,12,11,2024,198,185,81,4.1,189,27,0.64
2413,13,11,2024,313,261,42,3.98,274,31,0.45
2414,14,11,2024,168,151,88,4.78,121,44,0.68
2415,15,11,2024,451,425,81,4.09,95,20,0.41
2416,16,11,2024,186,159,58,4.68,158,21,0.49
2417,17,11,2024,425,371,83,4.32,259,31,0.62
2418,18,11,2024,167,147,56,3.95,99,14,0.54
2419,19,11,2024,290,233,54,4.18,230,27,0.64
2420,20,11,2024,479,415,24,4.4,170,28,0.61
2421,21,11,2024,403,366,71,3.76,245,45,0.65
2422,22,11,2024,248,207,86,3.75,236,28,0.64
2423,23,11,2024,260,216,68,4.4,197,21,0.67
2424,24,11,2024,479,451,82,3.57,266,38,0.57
2425,25,11,2024,181,171,33,4.35,133,11,0.67
2426,26,11,2024,484,412,30,4.37,208,33,0.4
2427,27,11,2024,222,197,20,4.49,183,13,0.33
2428,28,11,2024,136,117,59,4.11,186,38,0.68
2429,29,11,2024,275,260,26,4.01,233,27,0.59
2430,30,11,2024,321,301,60,3.54,256,31,0.36
2431,31,11,2024,416,364,55,4.29,191,39,0.31
2432,32,11,2024,253,229,86,4.7,213,50,0.65
2433,33,11,2024,483,458,41,4.72,148,35,0.59
2434,34,11,2024,251,226,86,4.78,293,12,0.62
2435,35,11,2024,392,321,60,4.75,250,44,0.39
2436,36,11,2024,221,183,59,3.89,141,37,0.46
2437,37,11,2024,221,189,23,3.75,243,44,0.69
2438,38,11,2024,313,262,57,4.53,136,41,0.57
2439,39,11,2024,351,332,80,4.13,140,24,0.6
2440,40,11,2024,266,238,89,3.99,80,27,0.34
2441,41,11,2024,477,390,22,4.08,127,18,0.59
2442,42,11,2024,133,122,58,4.73,228,33,0.3
2443,43,11,2024,312,262,53,4.14,224,13,0.55
2444,44,11,2024,361,292,26,3.72,135,31,0.58
2445,45,11,2024,178,166,35,4.17,177,42,0.68
2446,46,11,2024,166,151,40,3.91,111,22,0.33
2447,47,11,2024,446,382,54,4.73,258,42,0.64
2448,48,11,2024,468,427,51,4.0,273,43,0.69
2449,49,11,2024,234,215,20,3.77,247,39,0.48
2450,50,11,2024,293,269,83,4.27,258,37,0.55
2451,51,11,2024,381,340,67,4.0,293,45,0.46
2452,52,11,2024,107,86,87,4.06,119,48,0.6
2453,53,11,2024,324,282,66,3.86,228,49,0.41
2454,54,11,2024,385,312,24,3.85,214,34,0.51
2455,55,11,2024,243,205,90,4.18,127,16,0.47
2456,56,11,2024,324,263,48,3.99,270,16,0.52
2457,57,11,2024,438,400,29,3.58,291,26,0.32
2458,58,11,2024,378,339,88,3.67,271,20,0.56
2459,59,11,2024,290,248,83,3.99,185,40,0.47
2460,60,11,2024,333,311,28,4.73,298,42,0.31
2461,61,11,2024,371,305,85,4.62,126,42,0.56
2462,62,11,2024,229,184,74,4.54,119,24,0.59
2463,63,11,2024,272,220,59,3.57,172,29,0.55
2464,64,11,2024,288,257,55,4.39,165,19,0.69
2465,65,11,2024,122,99,72,3.85,204,48,0.54
2466,66,11,2024,172,154,65,3.92,201,39,0.59
2467,67,11,2024,216,202,70,4.68,261,34,0.49
2468,68,11,2024,339,308,70,3.89,297,40,0.57
2469,69,11,2024,378,355,29,3.68,288,12,0.64
2470,70,11,2024,294,257,40,4.48,251,14,0.42
2471,71,11,2024,221,179,24,3.97,216,29,0.44
2472,72,11,2024,272,255,90,3.62,119,47,0.57
2473,73,11,2024,479,384,31,4.46,197,34,0.63
2474,74,11,2024,113,95,35,4.23,130,44,0.45
2475,75,11,2024,104,92,60,4.64,266,21,0.59
2476,76,11,2024,138,130,50,4.17,263,26,0.37
2477,77,11,2024,257,237,87,4.68,203,22,0.39
2478,78,11,2024,287,256,31,3.54,164,49,0.31
2479,79,11,2024,161,145,86,4.7,277,24,0.64
2480,80,11,2024,279,239,81,3.92,174,16,0.55
2481,81,11,2024,193,159,49,4.13,219,45,0.67
2482,82,11,2024,143,133,85,4.15,217,47,0.45
2483,83,11,2024,207,174,90,3.66,103,46,0.34
2484,84,11,2024,270,244,64,4.42,110,15,0.44
2485,85,11,2024,490,463,81,4.75,132,50,0.61
2486,86,11,2024,251,226,79,4.77,241,13,0.31
2487,87,11,2024,260,233,71,3.88,211,42,0.6
2488,88,11,2024,385,348,90,4.01,135,13,0.31
2489,89,11,2024,170,143,49,4.07,148,40,0.37
2490,90,11,2024,332,305,44,3.72,200,20,0.57
2491,91,11,2024,470,382,51,3.57,284,32,0.65
2492,92,11,2024,199,159,21,3.67,118,45,0.63
2493,93,11,2024,176,151,22,4.36,212,25,0.46
2494,94,11,2024,181,155,24,3.89,107,28,0.63
2495,95,11,2024,160,143,36,4.79,231,32,0.61
2496,96,11,2024,205,192,30,4.17,268,17,0.35
2497,97,11,2024,315,254,88,4.5,166,21,0.65
2498,98,11,2024,282,229,62,4.48,88,39,0.66
2499,99,11,2024,401,348,33,3.71,283,44,0.34
2500,100,11,2024,258,243,68,3.72,124,46,0.45
2501,101,11,2024,210,189,61,4.63,223,18,0.52
2502,102,11,2024,284,261,76,4.43,216,25,0.58
2503,103,11,2024,403,326,70,4.46,204,39,0.37
2504,104,11,2024,148,125,23,4.56,222,11,0.7
2505,105,11,2024,346,313,69,4.26,202,14,0.33
2506,106,11,2024,360,312,79,4.58,250,41,0.5
2507,107,11,2024,193,173,26,3.7,162,16,0.51
2508,108,11,2024,117,107,62,4.26,134,36,0.4
2509,109,11,2024,244,205,41,4.01,112,14,0.45
2510,110,11,2024,235,213,80,3.65,100,29,0.39
2511,111,11,2024,280,241,84,4.34,157,37,0.56
2512,112,11,2024,221,177,38,4.33,274,25,0.41
2513,113,11,2024,346,303,32,3.55,272,44,0.41
