id,usager_id,maison_fs_id,date_demande,type_service,organisme_concerne,canal,duree_traitement,satisfaction_score,resolu,conseiller_id,complexite,suivi_necessaire
289,1431,42,2025-06-01 01:14:06.039630,services_postaux,cpam,visio,74,4,False,1162,simple,False
290,3504,66,2024-08-27 03:21:08.682193,sante,msa,visio,110,4,False,254,simple,False
291,932,9,2025-01-06 06:22:37.008995,retraite,la_poste,visio,110,1,True,177,moyen,False
292,1830,73,2025-05-12 06:14:17.900302,famille,cnav,numerique,30,1,True,1256,simple,True
293,4403,102,2024-11-27 04:40:10.305372,social,caf,physique,71,4,True,952,simple,True
294,2127,119,2025-05-18 12:37:56.983015,logement,cnav,physique,68,2,True,545,complexe,False
295,4334,41,2025-04-05 06:20:57.504991,social,justice,numerique,37,4,False,719,simple,True
296,602,248,2024-07-29 14:49:09.436669,sante,la_poste,telephone,112,5,True,1269,moyen,True
297,1180,169,2025-07-03 02:57:31.376202,acces_droit,pole_emploi,numerique,66,2,False,385,moyen,True
298,1278,210,2025-03-05 10:46:14.468656,famille,cpam,telephone,58,4,True,724,simple,True
299,3914,33,2025-01-02 08:19:29.071069,retraite,cpam,visio,67,1,False,1086,simple,True
300,4529,198,2024-11-28 18:56:53.224555,famille,justice,telephone,107,3,False,896,complexe,False
301,4803,219,2025-02-07 19:24:17.519846,services_postaux,justice,visio,107,2,False,461,complexe,True
302,1034,164,2024-08-09 01:36:19.223275,services_postaux,la_poste,visio,54,4,True,72,simple,True
303,3853,293,2025-02-25 22:26:54.578459,famille,msa,numerique,90,2,False,934,simple,False
304,2531,147,2025-06-05 21:49:01.750151,famille,pole_emploi,physique,110,4,True,1309,simple,True
305,1757,189,2025-02-22 20:47:19.131026,emploi,justice,telephone,112,3,True,462,moyen,True
306,3622,252,2025-05-09 05:19:06.471218,energie,la_poste,telephone,20,3,False,1432,complexe,False
307,1055,278,2024-08-28 19:05:39.067579,acces_droit,cnav,physique,46,3,True,1270,simple,True
308,2686,280,2024-11-02 07:42:40.169793,emploi,cpam,physique,18,2,False,288,complexe,True
309,3240,217,2025-05-21 15:15:36.191576,emploi,cpam,telephone,33,3,True,125,simple,True
310,3736,152,2024-07-28 01:59:40.611273,retraite,msa,numerique,107,5,False,1311,simple,False
311,3407,41,2025-01-04 21:40:22.885462,energie,ants,numerique,64,3,True,802,complexe,True
312,3817,211,2025-06-05 14:05:28.748744,sante,cpam,visio,96,1,True,1279,moyen,False
313,3011,201,2025-04-14 18:08:35.586128,sante,cnav,visio,96,3,True,1410,moyen,False
314,3595,275,2025-02-03 04:12:05.983894,retraite,justice,physique,114,4,True,1455,simple,False
315,3956,86,2025-02-02 19:44:34.028313,sante,cnav,visio,39,4,False,1388,complexe,False
316,475,129,2025-02-11 23:20:16.010293,sante,ants,visio,77,2,True,1494,complexe,False
317,748,168,2025-06-07 21:49:23.359428,services_postaux,cpam,numerique,95,2,True,1332,complexe,False
318,2065,82,2025-01-03 22:03:15.045150,social,caf,telephone,23,3,False,1278,simple,False
319,192,18,2024-08-08 08:33:07.771534,services_postaux,cnav,visio,36,1,False,1202,moyen,True
320,3837,124,2025-02-24 21:19:18.319957,services_postaux,ants,visio,101,3,False,1253,moyen,False
321,4678,92,2024-10-26 00:47:14.405280,retraite,ants,physique,95,2,False,642,moyen,False
322,3098,215,2025-06-13 07:20:55.411423,famille,pole_emploi,numerique,49,2,True,578,moyen,False
323,4779,117,2025-02-20 19:39:33.280839,energie,pole_emploi,visio,109,2,False,329,complexe,False
324,3595,69,2025-04-02 00:37:06.406090,retraite,la_poste,numerique,27,5,False,869,simple,False
325,4106,147,2024-10-24 04:17:35.175823,sante,msa,numerique,27,5,True,193,simple,True
326,358,175,2024-10-05 02:01:02.579074,services_postaux,cnav,visio,95,4,False,1349,complexe,True
327,1462,78,2025-02-28 08:32:35.230394,social,msa,physique,79,5,True,899,simple,False
328,2256,154,2025-04-28 14:38:36.061163,emploi,pole_emploi,physique,34,5,True,367,simple,True
329,72,6,2025-06-04 09:37:01.454828,famille,la_poste,numerique,50,2,False,15,simple,True
330,1447,167,2025-01-27 15:24:20.074751,emploi,la_poste,physique,85,5,True,1414,complexe,False
331,343,100,2024-09-25 07:27:05.384238,energie,cnav,numerique,72,3,False,930,moyen,True
332,936,276,2025-04-29 14:30:02.773410,emploi,pole_emploi,visio,67,3,True,765,moyen,False
333,4053,62,2025-03-07 20:55:48.031472,famille,cpam,telephone,91,3,True,293,moyen,False
334,2316,152,2024-11-29 08:45:26.391471,famille,cpam,visio,40,4,True,674,simple,True
335,2286,205,2025-04-12 08:22:39.892416,energie,cpam,numerique,74,1,True,79,simple,False
336,4261,262,2024-11-04 06:55:01.043254,retraite,pole_emploi,visio,34,1,True,610,moyen,True
337,2843,29,2025-07-13 06:30:35.430142,social,justice,numerique,75,3,False,746,moyen,False
338,4800,43,2024-10-26 05:54:47.083648,sante,msa,numerique,24,1,True,808,simple,False
339,3063,206,2025-04-25 10:48:56.373602,famille,ants,telephone,64,5,True,1173,moyen,False
340,2479,177,2025-02-11 16:46:20.508851,social,ants,visio,111,1,True,243,moyen,True
341,3989,199,2025-01-26 11:02:13.723614,retraite,ants,physique,118,4,False,245,simple,True
342,520,204,2025-06-06 00:59:21.866693,emploi,caf,telephone,106,2,False,1456,complexe,False
343,929,137,2025-03-07 10:25:48.133616,retraite,caf,telephone,76,4,True,24,simple,False
344,3211,42,2025-04-03 22:24:14.721286,emploi,pole_emploi,telephone,70,3,True,149,moyen,True
345,1636,12,2025-02-11 17:10:30.604355,emploi,cpam,numerique,31,5,True,1093,moyen,True
346,3424,142,2024-11-13 07:45:23.203568,logement,ants,telephone,101,1,False,1422,moyen,True
347,1362,25,2025-04-19 00:21:07.775597,emploi,la_poste,telephone,84,2,True,1403,moyen,False
348,4932,70,2025-04-04 12:45:35.285362,services_postaux,caf,telephone,117,2,True,653,moyen,True
349,1536,186,2025-02-06 06:32:38.269742,retraite,justice,numerique,118,1,False,858,complexe,True
350,277,243,2024-12-09 21:44:10.242916,energie,cnav,telephone,44,5,True,312,complexe,True
351,3631,178,2024-12-22 20:21:52.300021,services_postaux,la_poste,numerique,52,1,False,1302,complexe,True
352,3307,158,2024-11-02 04:18:58.615408,energie,la_poste,numerique,47,3,True,1355,moyen,False
353,3647,10,2025-04-28 20:46:18.123247,acces_droit,ants,numerique,44,4,False,1214,moyen,False
354,4447,186,2025-05-13 14:51:20.751295,energie,ants,visio,112,2,False,1118,moyen,False
355,2616,157,2025-05-19 04:31:09.279909,sante,caf,telephone,113,5,False,1073,simple,False
356,1301,218,2024-12-15 04:43:34.357576,retraite,cpam,physique,110,3,False,244,moyen,False
357,1510,167,2025-04-04 12:35:38.046608,famille,pole_emploi,telephone,25,3,False,793,complexe,False
358,1967,273,2025-06-13 04:31:04.721084,sante,msa,visio,38,2,False,1245,complexe,False
359,2266,120,2024-11-10 01:01:02.391909,social,caf,telephone,32,3,True,1198,moyen,True
360,1225,105,2025-03-21 14:15:44.502960,sante,cpam,telephone,50,5,False,868,moyen,True
361,1139,99,2025-03-23 20:34:09.338617,social,justice,visio,107,4,False,837,simple,True
362,4620,251,2025-01-01 14:00:29.706359,acces_droit,msa,numerique,67,1,False,41,complexe,True
363,3480,46,2025-04-13 13:22:41.632991,emploi,cpam,telephone,78,4,False,1373,simple,False
364,1610,48,2025-06-03 23:02:55.851834,logement,cnav,telephone,42,4,False,555,moyen,True
365,2421,216,2025-03-23 06:03:47.219598,sante,msa,visio,97,1,False,534,moyen,False
366,1196,37,2024-11-17 19:39:55.807860,retraite,ants,physique,54,4,True,1120,complexe,False
367,3193,153,2025-06-03 00:36:48.754198,energie,cpam,visio,38,4,True,860,complexe,True
368,3337,124,2025-03-07 08:49:28.924667,logement,msa,physique,94,3,True,469,simple,False
369,967,51,2024-08-26 21:23:42.836713,social,msa,physique,23,1,False,352,complexe,False
370,3240,39,2024-09-14 13:11:38.583119,acces_droit,justice,numerique,102,1,False,345,complexe,True
371,1362,13,2024-10-27 18:17:49.612589,energie,la_poste,visio,36,2,False,4,moyen,False
372,3996,164,2024-09-07 01:40:18.341767,famille,cpam,physique,99,2,True,1436,moyen,False
373,1892,276,2024-08-08 14:04:40.627790,energie,ants,visio,97,3,False,1430,simple,False
374,340,60,2024-12-20 10:29:29.923553,sante,justice,numerique,90,2,True,566,moyen,True
375,3108,146,2024-10-10 03:30:15.028282,energie,justice,numerique,31,2,True,959,moyen,False
376,1205,186,2024-08-07 06:58:52.004916,sante,cpam,visio,80,3,True,1311,moyen,False
377,1340,19,2025-06-26 07:47:52.831981,retraite,ants,visio,17,5,True,470,moyen,False
378,533,134,2024-12-18 09:03:20.163385,emploi,la_poste,visio,71,4,True,439,simple,True
379,99,215,2024-12-31 04:32:49.168547,services_postaux,cpam,telephone,103,4,False,754,simple,True
380,1132,176,2025-06-26 21:39:12.455037,retraite,justice,visio,69,2,False,986,moyen,False
381,2267,188,2025-01-09 04:31:55.659551,emploi,pole_emploi,telephone,71,3,True,160,complexe,True
382,4187,233,2025-05-18 18:47:17.810279,sante,justice,numerique,22,3,False,878,simple,False
383,934,79,2025-05-26 16:55:37.456532,services_postaux,pole_emploi,numerique,53,4,True,1077,moyen,False
384,4358,9,2025-06-11 03:26:14.788763,logement,pole_emploi,telephone,63,4,True,176,moyen,False
385,3243,89,2024-10-14 20:09:59.266514,services_postaux,cnav,visio,62,5,True,786,moyen,True
386,3896,3,2025-04-22 12:57:46.313815,logement,pole_emploi,physique,23,3,False,1016,complexe,False
387,4742,47,2024-11-23 20:33:21.708775,famille,ants,physique,118,1,True,511,complexe,False
388,922,37,2025-01-26 19:53:28.648647,acces_droit,la_poste,physique,41,2,True,488,simple,True
389,1962,16,2025-02-03 01:49:32.616727,emploi,pole_emploi,numerique,21,2,True,622,simple,True
390,2524,217,2024-10-03 22:45:54.140846,social,msa,visio,102,4,False,422,moyen,True
391,1433,51,2025-01-12 00:21:21.983829,famille,msa,physique,40,5,True,1242,complexe,False
392,709,284,2025-02-15 01:58:35.979553,sante,justice,numerique,58,3,False,1441,complexe,False
393,3085,273,2025-07-07 15:17:34.273245,logement,cnav,visio,73,3,False,1143,simple,True
394,526,72,2024-12-25 11:07:36.462132,famille,cpam,numerique,83,3,True,90,moyen,False
395,402,213,2024-07-22 01:28:23.944862,logement,msa,telephone,118,2,True,1116,simple,False
396,2364,77,2025-07-02 00:50:46.194883,famille,justice,numerique,119,4,True,1443,simple,True
397,1097,176,2024-10-28 03:29:53.081222,retraite,justice,physique,65,4,False,409,complexe,True
398,1262,176,2024-07-27 06:17:19.727741,acces_droit,la_poste,visio,49,1,False,204,simple,True
399,4193,188,2024-09-10 07:32:05.683394,services_postaux,msa,telephone,22,5,True,1421,simple,False
400,2673,235,2024-12-03 16:21:10.884834,sante,cpam,telephone,41,4,True,1388,complexe,False
401,2315,94,2024-12-28 05:44:57.082036,famille,ants,physique,86,4,False,1243,moyen,True
402,3179,152,2024-10-08 06:58:43.725896,services_postaux,caf,visio,26,4,True,467,complexe,False
403,3737,206,2025-05-02 04:38:16.145161,energie,msa,numerique,39,4,True,1184,moyen,True
404,1797,21,2025-01-23 22:09:18.891588,acces_droit,pole_emploi,telephone,75,2,False,614,simple,True
405,2406,187,2024-10-03 14:54:56.730291,services_postaux,cnav,numerique,57,3,False,1071,moyen,False
406,1218,233,2025-01-03 05:57:22.055364,sante,ants,numerique,63,5,False,587,moyen,True
407,2220,74,2025-05-14 20:59:18.675889,famille,cpam,physique,23,1,True,734,moyen,True
408,420,130,2025-01-13 03:22:36.768895,retraite,justice,visio,95,5,False,1072,simple,True
409,4333,37,2024-11-05 05:38:44.398319,acces_droit,justice,visio,61,5,False,599,simple,False
410,3468,51,2025-02-05 09:51:47.486865,retraite,msa,physique,61,3,True,930,complexe,True
411,2673,67,2025-05-26 08:21:00.347234,famille,cpam,telephone,62,4,True,623,complexe,True
412,4391,185,2025-06-15 03:54:09.380837,emploi,msa,physique,112,5,True,1139,moyen,True
413,4277,102,2025-03-21 19:03:01.901620,logement,ants,visio,103,3,False,202,simple,False
414,4370,113,2024-12-26 19:11:47.138931,sante,justice,visio,44,5,False,1367,simple,True
415,2173,187,2024-10-06 13:30:15.524049,sante,la_poste,telephone,18,1,True,39,moyen,True
416,4241,3,2025-05-06 18:00:37.034639,emploi,cnav,visio,93,3,False,10,moyen,True
417,2794,242,2024-08-26 15:22:29.234098,logement,cnav,telephone,66,4,False,661,moyen,True
418,1862,298,2025-02-06 15:11:11.999703,logement,ants,visio,54,2,True,685,moyen,True
419,1923,117,2025-04-15 04:55:20.666942,emploi,ants,visio,55,2,True,1160,moyen,False
420,364,190,2025-03-05 04:34:35.900020,logement,ants,telephone,116,4,True,821,moyen,False
421,2995,9,2025-01-20 14:50:42.257087,sante,ants,numerique,50,4,True,893,simple,True
422,4112,13,2025-05-14 13:39:19.674634,energie,cpam,numerique,67,4,True,923,moyen,False
423,1600,192,2024-10-04 16:13:35.404039,energie,la_poste,telephone,51,5,False,1282,complexe,True
424,658,228,2025-03-15 03:32:32.918379,emploi,justice,visio,20,3,False,670,simple,False
425,4103,30,2025-05-09 12:10:36.322634,social,justice,telephone,42,4,True,1335,simple,False
426,2387,196,2025-05-04 03:56:55.203325,energie,la_poste,telephone,59,2,True,111,simple,False
427,1982,208,2025-03-16 02:32:02.011257,logement,ants,numerique,19,4,True,866,simple,False
428,2683,221,2025-01-20 06:58:04.864130,logement,caf,physique,77,5,True,1320,simple,True
429,3350,171,2025-02-24 13:08:27.442747,retraite,ants,telephone,17,1,False,1178,moyen,True
430,1721,45,2025-05-24 00:42:06.077662,sante,pole_emploi,numerique,80,2,True,892,moyen,True
431,1742,226,2024-10-04 00:13:55.209570,sante,msa,visio,107,3,True,1329,complexe,False
432,3737,18,2024-08-19 16:44:24.663572,sante,justice,numerique,15,2,True,187,moyen,True
433,4304,16,2025-07-08 01:42:57.991131,retraite,cpam,numerique,101,3,False,481,complexe,True
434,681,153,2024-07-31 02:26:33.498451,emploi,pole_emploi,telephone,61,4,True,48,simple,True
435,2607,111,2025-03-25 20:34:26.678828,logement,justice,visio,63,4,True,779,moyen,False
436,4056,71,2025-04-30 20:37:05.895389,emploi,pole_emploi,numerique,106,5,False,1452,simple,False
437,816,231,2025-03-25 13:36:54.490512,social,cpam,visio,40,1,False,897,moyen,True
438,2207,5,2024-10-04 02:02:46.340250,social,msa,telephone,98,5,True,398,moyen,True
439,2574,105,2025-05-16 16:13:47.585953,emploi,la_poste,visio,98,4,False,486,complexe,False
440,1907,103,2025-05-13 15:18:02.538909,retraite,ants,telephone,101,3,False,305,moyen,True
441,2582,66,2024-09-17 00:38:20.054845,logement,ants,telephone,105,3,False,176,complexe,True
442,3457,95,2025-07-06 11:38:15.625365,services_postaux,la_poste,telephone,63,3,False,681,complexe,False
443,1671,287,2024-08-30 11:22:42.179408,logement,pole_emploi,visio,115,5,True,188,moyen,False
444,594,259,2025-02-04 01:28:58.949291,acces_droit,cnav,telephone,101,3,True,5,complexe,True
445,644,75,2025-02-08 07:33:30.539587,famille,msa,numerique,86,2,False,620,simple,False
446,964,156,2024-11-08 08:27:27.453140,services_postaux,cpam,telephone,63,4,True,4,complexe,True
447,3763,31,2025-06-05 05:12:21.506152,social,pole_emploi,visio,78,1,False,221,complexe,False
448,1792,164,2025-06-23 05:12:16.809619,famille,la_poste,visio,70,3,False,868,complexe,True
449,1895,127,2025-07-03 00:54:13.153467,famille,pole_emploi,telephone,105,3,True,1447,complexe,True
450,3172,172,2025-05-06 20:56:34.437153,logement,justice,physique,108,4,True,7,moyen,False
451,671,35,2025-05-21 23:15:12.392072,acces_droit,justice,visio,75,4,False,1089,moyen,False
452,1623,23,2024-08-16 05:43:11.005247,services_postaux,la_poste,telephone,115,4,False,1049,moyen,False
453,2609,53,2024-08-13 03:58:59.553353,social,cnav,visio,64,2,True,1355,simple,True
454,3798,254,2024-12-07 21:01:42.074415,energie,msa,numerique,103,4,True,978,complexe,False
455,3640,176,2025-03-08 07:57:15.810560,energie,justice,visio,108,5,True,528,moyen,False
456,1860,75,2025-05-14 10:19:19.210653,sante,cnav,physique,119,2,True,804,complexe,False
457,367,191,2025-07-18 00:15:39.263519,social,caf,physique,58,2,True,885,complexe,False
458,61,217,2024-09-19 16:28:06.403448,famille,caf,physique,109,2,False,6,moyen,False
459,552,51,2025-04-09 06:43:05.775334,famille,caf,telephone,52,3,False,459,simple,True
460,1193,154,2025-02-10 19:02:25.122447,sante,la_poste,physique,91,4,False,939,moyen,False
461,3418,170,2024-08-01 03:21:29.231570,retraite,la_poste,numerique,80,3,False,8,moyen,False
462,1597,152,2025-07-12 01:47:22.547860,retraite,ants,numerique,49,4,True,657,complexe,False
463,245,212,2025-06-26 09:36:34.604485,retraite,la_poste,physique,112,1,False,675,complexe,False
464,1238,157,2024-08-07 07:53:26.588113,logement,cnav,physique,22,5,False,851,moyen,False
465,4506,129,2024-11-05 13:49:25.591623,energie,la_poste,telephone,120,1,False,711,moyen,True
466,4308,279,2024-07-18 14:24:51.811438,emploi,cpam,visio,69,1,False,511,moyen,True
467,4114,246,2025-07-07 04:09:24.992146,social,ants,physique,71,4,True,212,complexe,False
468,1782,65,2024-09-30 21:30:11.051222,social,justice,numerique,44,3,False,63,complexe,False
469,2859,82,2025-04-07 12:25:49.429917,acces_droit,caf,visio,72,5,False,924,moyen,True
470,4913,34,2025-06-12 12:52:21.216083,retraite,msa,telephone,97,3,False,188,complexe,True
471,2799,220,2025-05-09 04:27:16.005398,famille,pole_emploi,numerique,116,1,False,1348,simple,False
472,1680,145,2024-08-12 05:22:27.656747,acces_droit,ants,visio,91,4,False,1190,complexe,False
473,4489,129,2025-06-15 23:02:57.917902,energie,cpam,numerique,26,5,True,564,complexe,True
474,1613,102,2024-10-03 20:03:19.391533,retraite,caf,numerique,78,3,True,772,complexe,False
475,534,50,2025-04-15 22:47:42.693092,energie,cnav,physique,117,5,False,655,moyen,False
476,1010,55,2025-04-18 07:47:59.069340,famille,pole_emploi,telephone,26,4,False,1061,moyen,False
477,383,27,2025-05-08 07:06:11.293801,emploi,caf,visio,24,3,False,990,complexe,True
478,178,42,2025-03-08 08:50:21.412876,logement,pole_emploi,numerique,88,3,False,1073,complexe,True
479,464,144,2025-05-09 18:51:56.469120,sante,la_poste,physique,117,3,False,818,complexe,False
480,4188,283,2025-04-21 12:43:49.885402,emploi,cpam,numerique,32,4,True,1170,simple,False
481,573,153,2025-01-27 14:58:42.449588,emploi,msa,visio,54,2,False,612,complexe,True
482,1749,287,2024-07-26 02:26:13.182750,retraite,cpam,numerique,27,3,True,704,moyen,False
483,4697,169,2025-03-23 15:43:26.512422,retraite,msa,physique,35,3,False,794,moyen,True
484,332,60,2024-09-07 00:20:08.300748,emploi,msa,telephone,97,4,False,411,simple,True
485,2123,91,2025-02-01 19:31:26.756639,energie,caf,visio,59,3,True,1311,simple,False
486,2381,140,2025-06-27 02:47:36.384529,acces_droit,justice,numerique,30,3,True,368,complexe,True
487,4991,14,2024-12-10 23:20:22.367908,famille,justice,telephone,104,4,False,142,moyen,False
488,843,101,2025-05-07 19:12:52.336709,logement,ants,numerique,39,5,False,67,simple,False
489,2675,170,2025-02-06 04:15:27.453888,retraite,ants,telephone,92,5,True,29,moyen,True
490,3410,289,2025-07-17 20:08:46.476992,logement,ants,telephone,66,4,True,648,complexe,True
491,4344,266,2024-09-08 22:14:50.684488,social,ants,physique,24,4,True,561,simple,True
492,2210,118,2025-06-21 12:00:07.408601,emploi,cpam,physique,85,4,False,1362,moyen,False
